frame,time_sec,route_a_anchor_x,route_a_anchor_y,route_a_tip_x,route_a_tip_y,x_route_a_px,anchor_x,anchor_y,tip_x,tip_y,x_px,x_fit_px,kappa_fit_px_inv,quality,centerline_points,quadratic_rmse_px,circle_rmse_px,model_name,route_c_anchor_x,route_c_anchor_y,route_c_tip_x,route_c_tip_y,route_c_axis_theta_rad,x_route_c_px,kappa_route_c_px_inv,x_route_a_smooth,x_fit_smooth,x_route_c_smooth,kappa_fit_smooth,kappa_route_c_smooth
61,2.033333333333333,569.0,0.0,268.0,387.0,490.2754327926293,575.25,1.0,268.4362771278941,386.62254789756923,492.7873882209796,492.7873882209796,0.0059397527806548,0.22016857486635819,485,1.479748178274555,1.8488414893388585,quadratic,573.7167196582061,0.7593653823865723,276.6186068671094,387.40215741973384,2.225972723510943,487.60633430921155,0.005875744546192897,490.2754327926293,492.66660624359184,487.60633430921155,0.005943867401790193,0.005875744546192897
62,2.066666666666667,569.0,0.0,268.0,387.0,490.2754327926293,575.25,1.0,268.4362771278941,386.62254789756923,492.7873882209796,492.7873882209796,0.006030794448661117,0.2067585988608909,485,1.275143268377786,1.3690076055833942,quadratic,573.7143246585931,0.7601573870978942,277.27179437889015,387.9058192507354,2.2242782491330244,487.60633430921155,0.00587134294572191,490.2754327926293,492.66660624359184,487.60633430921155,0.005943867401790193,0.00587134294572191
63,2.1,570.0,0.0,267.0,386.0,490.71886044862794,574.7276905343103,1.1493892957272251,267.77435687930836,385.9692313678167,492.2465438114389,492.2465438114389,0.006023651693227324,0.2353095446456235,487,1.4279029470945632,1.527844774258798,quadratic,573.7037087037604,0.7677969404904517,277.94754938250605,388.4380582219142,2.222506548891956,487.60633430921155,0.005859234815327161,490.2754327926293,492.7861736341716,487.60633430921155,0.0059397527806548,0.005859234815327161
64,2.1333333333333333,570.0,0.0,313.0,356.0,439.072886887815,575.3333333333333,1.0666666666666667,313.7361261180366,355.62697555159815,440.6201441825157,440.6201441825157,0.005756798361365725,0.24110591767308015,441,1.5238411187947267,0.795792659775488,circle,573.7316031921557,0.7635124083723842,279.7673960124586,389.79433658002944,2.2178922925308084,487.60633430921155,0.00582807426775756,490.2754327926293,492.7873882209796,487.60633430921155,0.0059397527806548,0.00582807426775756
65,2.1666666666666665,569.0,0.0,443.0,282.0,308.86890422961,575.25,1.0,443.74358858247797,281.6446889764349,309.92802018306514,309.92802018306514,0.004770072504379866,0.3439843494303477,309,1.2935375571313061,0.9428242934170624,circle,573.7082274519895,0.7591186443704965,286.0683115143575,394.48899561316057,2.201733705043619,487.60633430921155,0.005818635517390843,490.2754327926293,492.7873882209796,487.60633430921155,0.005925396740222525,0.005818635517390843
66,2.2,569.0,0.0,268.0,387.0,490.2754327926293,575.25,1.0,268.87353160240144,386.9684864561137,492.7861736341716,492.7861736341716,0.0059691112792463075,0.21746262439875805,486,1.3987158733451395,1.4767851292741623,quadratic,573.7046795251581,0.7581472969932004,279.0754520777255,389.28556665397446,2.2196028270434836,487.60633430921155,0.005818635517390843,490.2754327926293,492.7873882209796,487.60633430921155,0.005915533331854386,0.005818635517390843
67,2.2333333333333334,569.0,0.0,268.0,387.0,490.2754327926293,575.25,1.0,268.77435687930836,386.9692313678167,492.84842232567286,492.84842232567286,0.00595073647393925,0.22135440630751846,485,1.338035266900917,1.5778243837359804,quadratic,573.7014843053321,0.7572884938287723,278.52631691716874,388.8701043294261,2.2210087285821074,487.60633430921155,0.005818635517390843,490.45285196438607,492.84842232567286,487.60633430921155,0.005906618813813288,0.005818635517390843
68,2.2666666666666666,569.0,0.0,269.0,388.0,490.45285196438607,575.25,1.0,269.74358858247797,388.31135564310154,493.2993549836745,493.2993549836745,0.005906618813813288,0.22221377208802257,485,1.457299493226327,1.7008764011743613,quadratic,573.6985020421188,0.7565432844893172,278.1643452444542,388.596071213709,2.2219340157773155,487.60633430921155,0.005818635517390843,490.71886044862794,493.2993549836745,487.60633430921155,0.005902580189405232,0.005818635517390843
69,2.3,569.0,0.0,269.0,389.0,491.2443383897671,575.25,1.0,269.87353160240144,388.9684864561137,493.7350847712133,493.7350847712133,0.005902580189405232,0.21883327511405803,483,1.3787667251873916,1.4838324160719942,quadratic,573.6957016705353,0.7559044970201777,277.8458556267935,388.35467365703806,2.2227482371791254,487.60633430921155,0.005818635517390843,491.2443383897671,493.65346586011873,487.60633430921155,0.005893662449917333,0.005818635517390843
70,2.3333333333333335,569.0,0.0,270.0,390.0,491.4275124573308,575.25,1.0,270.32353160240143,389.2184864561137,493.65346586011873,493.65346586011873,0.005915533331854386,0.22207933874673738,483,1.3116502213494128,1.5193688851598852,quadratic,573.6930245460736,0.7553543112436124,277.60896593596425,388.1752395719667,2.223352642138675,487.60633430921155,0.005818635517390843,491.4275124573308,493.7350847712133,487.60633430921155,0.005893662449917333,0.005818635517390843
71,2.3666666666666667,569.0,0.0,270.0,390.0,491.4275124573308,575.25,1.0,270.57353160240143,389.7184864561137,493.89251068219767,493.89251068219767,0.0055660301896060475,0.21119732717880124,483,1.3459951749214036,1.1752412470717652,circle,573.6904545137064,0.7548973303755568,277.42470064580164,388.0358552195399,2.223821714183892,487.60633430921155,0.005818635517390843,491.4275124573308,493.89251068219767,487.60633430921155,0.005893662449917333,0.005818635517390843
72,2.4,569.0,0.0,271.0,392.0,492.4103979405796,575.25,1.0,271.32353160240143,391.2184864561137,494.6127428248656,494.6127428248656,0.00583549103536221,0.24053586803695712,483,1.4179331585465704,1.919108476146181,quadratic,573.687887118421,0.7544926707543003,277.33992964199336,387.9725518544861,2.2240339897488757,487.60633430921155,0.005818635517390843,491.6146865178053,494.4280494829332,487.60633430921155,0.005843756737864119,0.005818635517390843
73,2.433333333333333,569.0,0.0,271.0,391.0,491.6146865178053,575.25,1.0,271.74358858247797,391.31135564310154,494.4280494829332,494.4280494829332,0.005893662449917333,0.23682232720546972,483,1.3894047724039922,1.544459844973994,quadratic,573.6852831849478,0.754169199384809,277.2267547070786,387.8875805076869,2.22431957324656,487.60633430921155,0.005818635517390843,492.4103979405796,494.6127428248656,487.60633430921155,0.005843756737864119,0.005818635517390843
74,2.466666666666667,569.0,0.0,271.0,392.0,492.4103979405796,575.25,1.0,271.87353160240144,391.9684864561137,494.86729431149865,494.86729431149865,0.005843756737864119,0.2221652682988785,481,1.2825649718221233,1.7208274438456683,quadratic,573.6826725285325,0.7539216676305851,276.6931378915653,388.46083736928585,2.224468855388866,488.3845167148246,0.005818635517390843,492.4103979405796,494.7891969322427,488.3845167148246,0.00583549103536221,0.005818635517390843
75,2.5,569.0,0.0,271.0,392.0,492.4103979405796,575.25,1.0,271.87353160240144,391.9684864561137,494.86729431149865,494.86729431149865,0.005787454808366536,0.21960735448668917,481,1.4675776648297718,1.8596932026788624,quadratic,573.6800214230906,0.7537343098542353,276.1975081580702,388.9784201529983,2.224625256122491,489.0953408043067,0.005818635517390843,492.4103979405796,494.7946611235938,489.0953408043067,0.0058322715681081,0.005818635517390843
76,2.533333333333333,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.32353160240143,392.2184864561137,494.7891969322427,494.7891969322427,0.005825112383933717,0.21868001007010485,481,1.357281143596248,1.6154787620167734,quadratic,573.6772611091749,0.753605055012717,275.8070368932171,389.4734591845433,2.224638678931816,489.7242034747195,0.005818635517390843,492.603288661373,494.86729431149865,489.7242034747195,0.0058312479386407315,0.005818635517390843
77,2.566666666666667,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.3269219158113,392.2280223097682,494.7946611235938,494.7946611235938,0.0058187339070317,0.2368264465790847,482,1.3357103517462716,1.675880781052419,quadratic,573.6743249198532,0.7535248347659567,275.42735918037584,389.90774194254294,2.224709742407418,490.2981310035475,0.005818635517390843,492.603288661373,494.86729431149865,490.2981310035475,0.0058322715681081,0.005818635517390843
78,2.6,569.0,0.0,272.0,393.0,492.603288661373,574.8947368421052,1.0315789473684212,272.47225223607325,392.92061776986293,495.0114927398194,495.0114927398194,0.005860460539713972,0.23151975005245368,481,1.3171680687451248,1.722351311818266,quadratic,573.6552181618973,0.7549226486662357,275.10938599197453,390.3294706199573,2.224672104915946,490.8135514969686,0.005818635517390843,492.603288661373,495.0114927398194,490.8135514969686,0.0058312479386407315,0.005818635517390843
79,2.6333333333333333,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.87353160240144,392.9684864561137,495.04628371022085,495.04628371022085,0.0058312479386407315,0.2284448149258199,481,1.3643484416952105,1.7097442201379855,quadratic,573.671715641045,0.7531900533987685,274.8485936688788,390.6784352307058,2.22468589844915,491.2605775469625,0.005818635517390843,492.603288661373,495.0372063387556,491.2605775469625,0.005825112383933717,0.005818635517390843
80,2.6666666666666665,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.87353160240144,392.9684864561137,495.04628371022085,495.04628371022085,0.0058322715681081,0.22840654840543637,481,1.3654938492706838,1.7097442201379867,quadratic,573.672061881327,0.7529218269885342,274.6049534132469,390.98832466458657,2.2246960595294984,491.6551687873125,0.005818635517390843,492.603288661373,495.0372063387556,491.6551687873125,0.005825112383933717,0.005818635517390843
81,2.7,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.87353160240144,392.9684864561137,495.04628371022085,495.04628371022085,0.005823018346408508,0.22671215944897077,481,1.3875101550575206,1.7131616999726975,quadratic,573.6721583011778,0.7527011170785162,274.39307039163253,391.26571248333613,2.2246948123135333,492.0044557789209,0.005816990509996018,492.603288661373,495.0372063387556,492.0044557789209,0.0058312479386407315,0.005816990509996018
82,2.7333333333333334,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.87353160240144,392.9684864561137,495.04628371022085,495.04628371022085,0.0058412207871568,0.24202138460714162,482,1.4327365598947293,1.6478332726939828,quadratic,573.6720321050443,0.7525177402489005,274.2045538722199,391.5206999704056,2.2246832592627315,492.3215847010855,0.005816673904772099,492.603288661373,495.0372063387556,492.3215847010855,0.0058322715681081,0.005816673904772099
83,2.7666666666666666,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.5769219158113,392.7280223097682,495.0372063387556,495.0372063387556,0.005760304100501081,0.24463130040018166,482,1.470754249322552,1.9563832315332839,quadratic,573.6716276450591,0.7523772341046008,274.0280249712028,391.74174793004534,2.2246939185015293,492.6042799454504,0.005811578636067278,492.603288661373,495.0372063387556,492.6042799454504,0.0058322715681081,0.005811578636067278
84,2.8,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.5769219158113,392.7280223097682,495.0372063387556,495.0372063387556,0.005744243296155857,0.23658834967298337,482,1.455682396990006,1.9708263186933024,quadratic,573.6709436118192,0.7522793157312088,273.893734652706,391.9541509128731,2.224646814953241,492.85421713973653,0.005811578636067278,492.603288661373,495.0372063387556,492.85421713973653,0.005832168310512081,0.005811578636067278
85,2.8333333333333335,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.5769219158113,392.7280223097682,495.0372063387556,495.0372063387556,0.005842864208958765,0.24195663749089963,482,1.4345620070354683,1.6478332726939826,quadratic,573.6700078909687,0.7522163853820816,273.781998743201,392.15331104605696,2.224579423243683,493.0797450029621,0.005811578636067278,492.603288661373,495.0372063387556,493.0797450029621,0.005832168310512081,0.005811578636067278
86,2.8666666666666667,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.5769219158113,392.7280223097682,495.0372063387556,495.0372063387556,0.005842864208958765,0.24195663749089963,482,1.4345620070354683,1.6478332726939826,quadratic,573.6687682953195,0.752191316451363,273.6930609550529,392.34212374748375,2.2244877190462566,493.2829818427084,0.005811578636067278,492.603288661373,495.0372063387556,493.2829818427084,0.005832168310512081,0.005811578636067278
87,2.9,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.5769219158113,392.7280223097682,495.0372063387556,495.0372063387556,0.005844417756961914,0.24213921983107278,482,1.4328293077193106,1.6471277487904503,quadratic,573.6672160882342,0.752202797782852,273.6251548854439,392.523383237903,2.224371103262624,493.46721908781757,0.005811578636067278,492.603288661373,495.0372063387556,493.46721908781757,0.005832503321423369,0.005811578636067278
88,2.933333333333333,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.5769219158113,392.7280223097682,495.0372063387556,495.0372063387556,0.005832168310512081,0.2230717390237665,481,1.448077310257565,1.7043812657065496,quadratic,573.6653132004956,0.7522543095750895,273.57986338318534,392.69741817849206,2.2242265826252674,493.6317338586424,0.0058103995258982745,492.603288661373,495.0372063387556,493.6317338586424,0.005832168310512081,0.0058103995258982745
89,2.966666666666667,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,272.5769219158113,392.7280223097682,495.0372063387556,495.0372063387556,0.005819670950621025,0.22300923732364447,481,1.4483903046892774,1.6874263639156757,quadratic,573.6631224419546,0.7523368806378073,273.5513267978353,392.86784484087815,2.2240592301239444,493.78301050932777,0.0058078864095557625,492.603288661373,495.0372063387556,493.78301050932777,0.005832231916561772,0.0058078864095557625
90,3.0,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,273.10294379456076,393.20588123090255,495.09423026906876,495.09423026906876,0.005745464608156178,0.22630761148701733,481,1.4797507457670462,2.004710500148813,quadratic,573.6605492080413,0.7524558379030364,273.5634825077064,393.06092551855835,2.2237981092258936,493.9273072278176,0.0058037881811343625,492.603288661373,495.0372063387556,493.9273072278176,0.005832503321423369,0.0058037881811343625
91,3.033333333333333,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,273.10294379456076,393.20588123090255,495.09423026906876,495.09423026906876,0.00583584013327648,0.24066437364412285,482,1.4584583768388137,1.631506504076354,quadratic,573.6575389435661,0.7526132444759284,273.56340801503006,393.2335805452016,2.223581260701346,494.06254372403765,0.0058037881811343625,492.603288661373,495.09423026906876,494.06254372403765,0.005832231916561772,0.0058037881811343625
92,3.066666666666667,569.0,0.0,272.0,393.0,492.603288661373,574.7368421052631,1.0315789473684212,273.10294379456076,393.20588123090255,494.7561944854131,494.7561944854131,0.005832503321423369,0.2246807869423517,486,1.4125715082232104,1.659914392687385,quadratic,573.6312117923866,0.7542203401893722,273.5775225008943,393.40753930343436,2.2233044088548315,494.1749137201191,0.0058037881811343625,492.603288661373,495.09423026906876,494.1749137201191,0.005832168310512081,0.0058037881811343625
93,3.1,569.0,0.0,273.0,394.0,492.8001623376356,575.25,1.0,273.4305761413044,393.61109934782604,495.2155489779208,495.2155489779208,0.005774009777060553,0.22462173934417054,480,1.3805105971890081,1.8968760966434497,quadratic,573.6556659208869,0.7527134807846358,273.6317024419984,393.6160516274066,2.2229986603838983,494.3237614370651,0.0057994548772038745,492.603288661373,495.2155489779208,494.3237614370651,0.005819670950621025,0.0057994548772038745
94,3.1333333333333333,569.0,0.0,272.0,393.0,492.603288661373,575.25,1.0,273.0769219158113,393.7280223097682,495.5238325511852,495.5238325511852,0.005832231916561772,0.24114985918331427,482,1.4466403713611715,1.6472065235352142,quadratic,573.6569319569952,0.7526445119738239,273.6302339415008,393.7826894963771,2.222798426004844,494.45792114448193,0.0057994548772038745,492.8001623376356,495.5238325511852,494.45792114448193,0.005816808202526205,0.0057994548772038745
95,3.1666666666666665,569.0,0.0,273.0,395.0,493.6000405186369,575.25,1.0,273.32353160240143,394.2184864561137,495.7624132685766,495.7624132685766,0.005837875833478763,0.24093036526735828,482,1.4528811352143234,1.647206523535221,quadratic,573.6576558602346,0.7526228838609426,273.70088064688133,394.01751502498337,2.222397942727947,494.6022062093565,0.005798520329748992,493.6000405186369,495.7624132685766,494.6022062093565,0.005811768910856703,0.005798520329748992
96,3.2,569.0,0.0,273.0,395.0,493.6000405186369,575.25,1.0,273.32353160240143,394.2184864561137,495.7624132685766,495.7624132685766,0.005816808202526205,0.22536503387415271,481,1.4085958228790112,1.7053214887069732,quadratic,573.6578391651258,0.7526483310546538,273.753016120315,394.1909254198654,2.222101891625929,494.70858165606046,0.005794397455324693,493.6000405186369,495.7624132685766,494.70858165606046,0.005811768910856703,0.005794397455324693
97,3.2333333333333334,569.0,0.0,273.0,395.0,493.6000405186369,575.25,1.0,273.32353160240143,394.2184864561137,495.7624132685766,495.7624132685766,0.005811768910856703,0.23344634410575507,480,1.4512536231044102,1.5115511791649257,quadratic,573.6576112539819,0.7527102860464374,273.8120245649996,394.36038564248935,2.221799139967371,494.8074150175631,0.005790951360326256,493.6000405186369,495.7624132685766,494.8074150175631,0.00579278252165892,0.005790951360326256
98,3.2666666666666666,569.0,0.0,273.0,395.0,493.6000405186369,575.25,1.0,273.4305761413044,394.61109934782604,496.00873192737157,496.00873192737157,0.005789431226898386,0.23358768829375465,480,1.4056099506662256,1.8749385761016402,quadratic,573.6568741105617,0.7528186447695826,273.88592130966094,394.5474730111963,2.221450237050355,494.91095557760013,0.005786095234415998,493.6000405186369,495.9445108739926,494.91095557760013,0.005790188290046455,0.005786095234415998
99,3.3,569.0,0.0,273.0,395.0,493.6000405186369,575.25,1.0,273.4362771278941,394.62254789756923,496.0143481062766,496.0143481062766,0.00579278252165892,0.23848510406193058,481,1.475699392243624,1.9393540515493468,quadratic,573.6556474756,0.7529721894442198,273.96453043552896,394.71546567437423,2.2211165260789913,494.9961736272201,0.005782713006936337,493.6000405186369,496.00699406574927,494.9961736272201,0.005790188290046455,0.005782713006936337
100,3.3333333333333335,569.0,0.0,273.0,395.0,493.6000405186369,575.25,1.0,273.4362771278941,394.62254789756923,496.0143481062766,496.0143481062766,0.005790188290046455,0.23860884293023624,481,1.4724138054500475,1.9393540515493468,quadratic,573.653876648912,0.7531766431024509,274.0540277337788,394.8834564169604,2.220764611084558,495.0744862185793,0.005778791146819784,493.6000405186369,496.00873192737157,495.0744862185793,0.005789431226898386,0.005778791146819784
101,3.3666666666666667,569.0,0.0,273.0,395.0,493.6000405186369,575.25,1.0,273.57353160240143,394.7184864561137,496.00699406574927,496.00699406574927,0.005779185183711215,0.22865272021037478,481,1.4874774025723418,1.8687595293805395,quadratic,573.6515345725393,0.7534348258526236,274.1617450510412,395.0574769400265,2.2203752860411377,495.1462527932605,0.005774198571459013,493.6000405186369,496.0143481062766,495.1462527932605,0.005779185183711215,0.005774198571459013
102,3.4,569.0,0.0,273.0,395.0,493.6000405186369,575.25,1.0,273.87353160240144,394.9684864561137,496.0231285175418,496.0231285175418,0.005762971213069736,0.24150620725474553,481,1.5729911497328126,1.82280384564708,quadratic,573.6486804508246,0.7537419772769745,274.2874957987432,395.24257482960013,2.2199427797055824,495.2156682915896,0.005769209938147046,493.6000405186369,496.0143481062766,495.2156682915896,0.005779185183711215,0.005769209938147046
103,3.433333333333333,569.0,0.0,274.0,396.0,493.8025921357643,575.25,1.0,274.31945945136994,395.21030888493146,495.9445108739926,495.9445108739926,0.005774610036854634,0.2494839595207734,480,1.465474825040343,1.7582540700615565,quadratic,573.6451185643159,0.7541177951379059,274.44819458224083,395.44984717391594,2.219426062375323,495.2812515229919,0.005765949224714786,493.8025921357643,496.0231285175418,495.2812515229919,0.005779185183711215,0.005765949224714786
104,3.466666666666667,569.0,0.0,274.0,396.0,493.8025921357643,575.25,1.0,274.47225223607325,395.92061776986293,496.41670790745,496.41670790745,0.005759718546921578,0.23695122136423447,479,1.3379439565174918,1.7392772635985618,quadratic,573.64077087646,0.7545698733331898,274.58405904779414,395.66328583039143,2.2189407630980096,495.36634002385165,0.005760937489163218,493.8025921357643,496.11533007088445,495.36634002385165,0.005774610036854634,0.005760937489163218
105,3.5,569.0,0.0,274.0,396.0,493.8025921357643,575.25,1.0,274.57353160240143,395.7184864561137,496.19454067760284,496.19454067760284,0.005751566161626972,0.2248078331182263,480,1.3858657276484712,1.7507491402512925,quadratic,573.6357320308309,0.7550891078896198,274.71916065885745,395.8276774715405,2.218515558082454,495.4124208345314,0.0057564415676872645,493.8025921357643,496.19454067760284,495.4124208345314,0.005770815909368815,0.0057564415676872645
106,3.533333333333333,569.0,0.0,274.0,396.0,493.8025921357643,575.25,1.0,274.87353160240144,395.9684864561137,496.2117774302085,496.2117774302085,0.005770815909368815,0.23262227569356372,480,1.4115485306118591,1.7382682173200676,quadratic,573.6299761483187,0.7556787624471949,274.8669477343657,396.0123801744211,2.2180442189593186,495.466655949874,0.005753667042652405,493.8025921357643,496.2117774302085,495.466655949874,0.0057651488929857785,0.005753667042652405
107,3.566666666666667,569.0,0.0,274.0,396.0,493.8025921357643,575.25,1.0,274.87353160240144,395.9684864561137,496.2117774302085,496.2117774302085,0.005786078299359843,0.2452617791690912,479,1.377283091458657,1.744116610372768,quadratic,573.6232244410703,0.7563670183749884,275.00675093088915,396.1889080061022,2.2175942990004396,495.5186098661354,0.005750356423532723,493.8025921357643,496.2117774302085,495.5186098661354,0.005762971213069736,0.005750356423532723
108,3.6,569.0,0.0,274.0,396.0,493.8025921357643,575.25,1.0,275.10294379456076,396.20588123090255,496.26197104783813,496.26197104783813,0.005779525517994016,0.25028428530239694,480,1.4224467060071568,1.9113304200207393,quadratic,573.6152616853453,0.7571754647305803,275.1650326215438,396.38207127770096,2.217092685510955,495.5719901439742,0.005745053482901585,493.8025921357643,496.26197104783813,495.5719901439742,0.005759718546921578,0.005745053482901585
109,3.6333333333333333,569.0,0.0,275.0,397.0,494.009109227755,574.8421052631579,1.0315789473684212,275.4305761413044,396.61109934782604,496.11533007088445,496.11533007088445,0.005711369491427048,0.24435496379706756,478,1.349428040712867,2.0446496066667126,quadratic,573.5874094866379,0.7595521816617025,275.3490984872523,396.60198114184544,2.2164870090752817,495.6181178214375,0.0057353883839050615,494.009109227755,496.33267323261526,495.6181178214375,0.005751566161626972,0.0057353883839050615
110,3.6666666666666665,569.0,0.0,275.0,397.0,494.009109227755,574.8421052631579,1.0315789473684212,275.47225223607325,396.92061776986293,496.3370225575127,496.3370225575127,0.005720896864670397,0.2535338657916659,478,1.344762973152831,2.016151563586436,quadratic,573.5814833966342,0.7602598975776382,275.50555697227963,396.80091883741426,2.2159847100725516,495.67878857909307,0.005730847735219853,494.009109227755,496.33267323261526,495.67878857909307,0.005741776090518972,0.005730847735219853
111,3.7,569.0,0.0,275.0,397.0,494.009109227755,575.25,1.0,275.87353160240144,396.9684864561137,496.4043836395523,496.4043836395523,0.0057651488929857785,0.22047354599636582,479,1.3448213190660177,1.4602258388447427,quadratic,573.5977621463071,0.7592872026980144,275.67864963056576,396.98203971473714,2.2155110773106212,495.7300346059169,0.005728613072873927,494.009109227755,496.3370225575127,495.7300346059169,0.005724786464400777,0.005728613072873927
112,3.7333333333333334,569.0,0.0,275.0,397.0,494.009109227755,575.25,1.0,275.87353160240144,396.9684864561137,496.4043836395523,496.4043836395523,0.005741776090518972,0.24503904644929417,479,1.3501099555064464,1.8262761790763649,quadratic,573.5942643986509,0.7598690351848957,275.8327009317362,397.15994316287447,2.21504213780433,495.77713485668056,0.00572186950949574,494.009109227755,496.4043836395523,495.77713485668056,0.005724786464400777,0.00572186950949574
113,3.7666666666666666,569.0,0.0,275.0,397.0,494.009109227755,575.25,1.0,276.10294379456076,397.20588123090255,496.4554980643646,496.4554980643646,0.0057212441267377265,0.2453560994640431,479,1.3440096442121523,1.901053635361057,quadratic,573.5889294393845,0.7606488339050516,276.0032734078995,397.3550495786635,2.214523087672056,495.8269268381694,0.00571478072608056,494.009109227755,496.4043836395523,495.8269268381694,0.0057212441267377265,0.00571478072608056
114,3.8,569.0,0.0,276.0,398.0,494.2195868235091,575.25,1.0,276.32353160240143,397.2184864561137,496.33267323261526,496.33267323261526,0.005643198258863254,0.23684075199005952,479,1.2835248718717396,1.9882080047951896,quadratic,573.5818909996898,0.7616115744486054,276.1907178658739,397.55738483262326,2.2139656449918026,495.8713497808277,0.005704165558309169,494.2195868235091,496.4554980643646,495.8713497808277,0.005720896864670397,0.005704165558309169
115,3.8333333333333335,569.0,0.0,276.0,398.0,494.2195868235091,574.8947368421052,1.0315789473684212,276.4635306887264,397.90700188900496,496.55944874834813,496.55944874834813,0.005705463605993082,0.26708275439299245,476,1.4173509212188424,1.9699254659971581,quadratic,573.5566455196879,0.7642270131319324,276.3612133071564,397.78080836302627,2.213382785468669,495.93073185148614,0.005702928224305578,494.2195868235091,496.4554980643646,495.93073185148614,0.005720896864670397,0.005702928224305578
116,3.8666666666666667,569.0,0.0,276.0,398.0,494.2195868235091,575.25,1.0,276.87353160240144,397.9684864561137,496.60094254107173,496.60094254107173,0.005724786464400777,0.23478324949447638,479,1.2547191504169348,1.5969454059834594,quadratic,573.5665662613073,0.7637765006522309,276.5440559222816,397.9721314837881,2.212871966882422,495.9806940965601,0.005699052896838273,494.2195868235091,496.55944874834813,495.9806940965601,0.005705463605993082,0.005699052896838273
117,3.9,569.0,0.0,276.0,398.0,494.2195868235091,575.25,1.0,276.87353160240144,397.9684864561137,496.60094254107173,496.60094254107173,0.005747507896547486,0.2331471987356638,479,1.2835889572589707,1.5060790198267702,quadratic,573.5582836366254,0.7649757574805611,276.7026107746676,398.15628142248306,2.2123817233306244,496.027358447557,0.00569508698894992,494.2195868235091,496.56356966623105,496.027358447557,0.005692372709330404,0.00569508698894992
118,3.933333333333333,569.0,0.0,276.0,398.0,494.2195868235091,575.25,1.0,277.10294379456076,398.20588123090255,496.6529766430351,496.6529766430351,0.005692372709330404,0.2533807242102246,478,1.3348894040797246,2.0220828037627974,quadratic,573.5480253513823,0.7664069448733926,276.8745231464421,398.35619406700414,2.2118480765214277,496.07741909339705,0.0056855400914435405,494.2195868235091,496.60094254107173,496.07741909339705,0.0056889636101052675,0.0056855400914435405
119,3.966666666666667,569.0,0.0,276.0,398.0,494.2195868235091,575.25,1.0,277.10294379456076,398.20588123090255,496.6529766430351,496.6529766430351,0.005673734675190347,0.22775333295195221,479,1.3209396187944782,1.730915448978664,quadratic,573.5348554581141,0.7681798443448278,277.0366874372595,398.54898151857986,2.2113345802474234,496.125719773043,0.005678062540583133,494.2195868235091,496.60094254107173,496.125719773043,0.005674359211347056,0.005678062540583133
120,4.0,569.0,0.0,277.0,399.0,494.43401986513834,574.3836717246782,1.1593862832731494,277.56945945136994,398.71030888493146,496.1304391678202,496.1304391678202,0.0056889636101052675,0.2343484678104423,479,1.3687121489818606,1.6164914896384368,quadratic,573.480906360928,0.7773328883423936,277.23569123884084,398.782124237526,2.210656014198209,496.1542516391841,0.005672780937274008,494.43401986513834,496.6166966779869,496.1542516391841,0.005674359211347056,0.005672780937274008
121,4.033333333333333,569.0,0.0,277.0,399.0,494.43401986513834,574.8947368421052,1.0315789473684212,277.87353160240144,398.9684864561137,496.56356966623105,496.56356966623105,0.005660405732612656,0.2449006944210106,478,1.374008950668983,1.7090238815577525,quadratic,573.4957865595426,0.7721013933092353,277.41183609548165,398.99185426291376,2.2101366727143077,496.23046792587553,0.0056645276006852124,494.43401986513834,496.6529766430351,496.23046792587553,0.005673734675190347,0.0056645276006852124
122,4.066666666666666,569.0,0.0,277.0,400.0,495.2413553006251,574.8947368421052,1.0315789473684212,277.32353160240143,399.2184864561137,497.09298476159165,497.09298476159165,0.005652488784550281,0.25111173538829057,479,1.3366397650226172,2.039829759164243,quadratic,573.4889044493938,0.7725917666794069,277.5467346350858,399.21921347204307,2.209634701302287,496.327994599154,0.0056574989771869255,494.43401986513834,496.6529766430351,496.327994599154,0.0056605317982289126,0.0056574989771869255
123,4.1,569.0,0.0,277.0,399.0,494.43401986513834,574.8947368421052,1.0315789473684212,278.10294379456076,399.20588123090255,496.6166966779869,496.6166966779869,0.005674359211347056,0.2316281048344543,478,1.4112692056479172,1.5546790651046636,quadratic,573.4833887626467,0.773056864695828,277.7462175953393,399.3989267284044,2.2090878091831305,496.34973409345105,0.005652410253720819,494.65240320855617,496.7460444358758,496.34973409345105,0.005660405732612656,0.005652410253720819
