frame,time_sec_x,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,diameter_max_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,time_sec_y,temperature_c,length_env_true_px,length_axis_true_px,diameter_true_px,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true,length_env_recovery,length_axis_recovery,diameter_max_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,compaction_zone_smooth
120,6.0,378.27478636834246,277.84718777561505,894.1092982595262,264.7798107632104,1.0,516.0,516.0,122.11281921085046,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.0,31.273486430062633,519.9576851813747,519.9576851813747,120.0380837419006,0.56067731353867,39.1609683578821,41.33451977828864,39.1609683578821,41.33451977828864,110.95561558149802,87.02032208685071,241.48625937685523,0.9581470902451424,519.9998262569229,519.9998262569229,8.10405569777739e-05,8.10405569777739e-05,0.0,0.0,0.0,516.0,516.0,122.11279359307454,248.0
121,6.05,378.2750097779924,277.85114317873297,894.109373357511,264.77791287735073,1.0,516.0,516.0,122.11285220641389,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.05,31.367432150313153,519.9556520337046,519.9556520337046,120.03993205086417,0.560677313805615,39.160815263111346,41.33435811638489,39.160815263111346,41.33435811638489,110.95518179910842,87.01998175443208,241.48531510066783,0.9581470898406694,519.9998262569229,519.9998262569229,8.495045764977949e-05,8.495045764977949e-05,0.0,0.0,0.0,516.0,516.0,122.11281921085046,248.0
122,6.1,378.2750097779924,277.85114317873297,894.109373357511,264.77791287735073,1.0,516.0,516.0,122.11285220641389,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.1,31.461377870563673,519.9535211854138,519.9535211854138,120.04186917823246,0.5606773140853938,39.16065481154422,41.334188686000175,39.16065481154422,41.334188686000175,110.95472717179608,87.0196250677215,241.4843254483518,0.958147089416751,519.9998262569229,519.9998262569229,8.904824419353474e-05,8.904824419353474e-05,0.0,0.0,0.0,516.0,516.0,122.11281921085046,248.0
123,6.15,378.2752022812376,277.85448618977904,894.1094361094691,264.776137255706,1.0,516.0,516.0,122.11288104776878,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.15,31.555323590814197,519.9512879456746,519.9512879456746,120.04389938837777,0.5606773143786232,39.16048664996441,41.334011114151906,39.16048664996441,41.334011114151906,110.95425069874894,87.01925124151239,241.48328824129695,0.9581470889724524,519.9998262569229,519.9998262569229,9.334293743457069e-05,9.334293743457069e-05,0.0,0.0,0.0,516.0,516.0,122.11281921085046,248.0
124,6.2,378.27503675872634,277.85023696835,894.109340190578,264.77463361797004,1.0,516.0,516.0,122.11286557904685,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.2,31.649269311064717,519.9489473988426,519.9489473988426,120.04602715005068,0.5606773146859498,39.16031040822707,41.33382500998164,39.16031040822707,41.33382500998164,110.95375133118968,87.01885945296587,241.4822011964784,0.9581470885067944,519.9998262569229,519.9998262569229,9.784399053847093e-05,9.784399053847093e-05,0.0,0.0,0.0,516.0,516.0,122.11281921085046,248.0
125,6.25,378.27440350918033,277.83584366628355,894.109030455151,264.7730092299442,1.0,516.0,516.0,122.11279359307454,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.25,31.74321503131524,519.9464943937213,519.9464943937213,120.04825714613948,0.5606773150080505,39.16012569845037,41.333629963901984,39.16012569845037,41.333629963901984,110.9532279700844,87.01844883981292,241.4810619214716,0.95814708801875,519.9998262569229,519.9998262569229,0.0001025613096555,0.0001025613096555,0.0,0.0,0.0,516.0,516.0,122.11281921085046,248.0
126,6.3,378.2746521625017,277.8403260072748,894.1091163214186,264.77106490027046,1.0,516.0,516.0,122.11282983339126,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.3,31.83716075156576,519.9439235323171,519.9439235323171,120.05059428389195,0.5606773153456356,39.1599321141687,41.33342554670125,39.1599321141687,41.33342554670125,110.95267946374412,87.01801849847317,241.47986790922977,0.9581470875072438,519.9998262569229,519.9998262569229,0.0001075052755464,0.0001075052755464,0.0,0.0,0.0,516.0,516.0,122.11280578563634,248.0
127,6.35,378.2744784806627,277.8370096084215,894.1090506775822,264.77201338106033,1.0,516.0,516.0,122.11280578563634,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.35,31.931106471816285,519.9412291580629,519.9412291580629,120.05304370562148,0.5606773156994491,39.159729229446214,41.33321130860807,39.159729229446214,41.33321130860807,110.95210460531165,87.01756748208325,241.47861653261376,0.9581470869711486,519.9998262569229,519.9998262569229,0.0001126867662279,0.0001126867662279,0.0,0.0,0.0,516.0,516.0,122.11280578563634,248.0
128,6.4,378.2744784806627,277.8370096084215,894.1090506775822,264.77201338106033,1.0,516.0,516.0,122.11280578563634,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.4,32.02505219206681,519.9384053434864,519.9384053434864,120.05561079991944,0.5606773160702708,39.15951659794797,41.33298677831084,39.15951659794797,41.33298677831084,110.95150213013068,87.01709479843171,241.47730503866515,0.958147086409283,519.9998262569229,519.9998262569229,0.0001181171806896,0.0001181171806896,0.0,0.0,0.0,516.0,516.0,122.11280578563634,248.0
129,6.45,378.2744784806627,277.8370096084215,894.1090506775822,264.77201338106033,1.0,516.0,516.0,122.11280578563634,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.45,32.118997912317326,519.9354458772896,519.9354458772896,120.05830121339804,0.5606773164589182,39.1592937519672,41.332751461929405,39.1592937519672,41.332751461929405,110.95087071299004,87.01659940779786,241.4759305426051,0.9581470858204084,519.9998262569229,519.9998262569229,0.0001238084637388,0.0001238084637388,0.0,0.0,0.0,516.0,516.0,122.11279359307454,248.0
130,6.5,378.27424077836145,277.8334833930447,894.1089917689902,264.7755482409591,1.0,516.0,516.0,122.11276595304113,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.5,32.21294363256785,519.9323442508244,519.9323442508244,120.06112086298776,0.560677316866247,39.159060201406845,41.33250484194102,39.159060201406845,41.33250484194102,110.9502089652364,87.0160802206862,241.47449002155383,0.9581470852032272,519.9998262569229,519.9998262569229,0.000129773132011,0.000129773132011,0.0,0.0,0.0,516.0,516.0,122.11276595304113,248.0
131,6.55,378.27351786754707,277.81957646665603,894.1087158630148,264.77931155460095,1.0,516.0,516.0,122.11266617232442,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.55,32.306889352818374,519.9290936439247,519.9290936439247,120.06407594881532,0.5606773172931554,39.15881543271277,41.33224637605264,39.15881543271277,41.33224637605264,110.94951543175355,87.01553609545616,241.4729803079496,0.9581470845563792,519.9998262569229,519.9998262569229,0.0001360243012143,0.0001360243012143,0.0,0.0,0.0,516.0,516.0,122.11271109283692,248.0
132,6.6,378.2736262371848,277.8215256030345,894.1087530584139,264.7784455478268,1.0,516.0,516.0,122.11268207852945,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.6,32.40083507306889,519.9256869100741,519.9256869100741,120.06717296768892,0.5606773177405837,39.15855890775677,41.33197549602224,39.15855890775677,41.33197549602224,110.94878858779587,87.01496583583855,241.47139808266064,0.95814708387844,519.9998262569229,519.9998262569229,0.0001425757146545,0.0001425757146545,0.0,0.0,0.0,516.0,516.0,122.11271109283692,248.0
133,6.65,378.27361127545765,277.82132963052857,894.1087501497052,264.7787262636476,1.0,516.0,516.0,122.1126793853866,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.65,32.494780793319414,519.9221165608731,519.9221165608731,120.07041872721878,0.5606773182095176,39.15829006266722,41.33169160642413,39.15829006266722,41.33169160642413,110.94802683567588,87.01436818833554,241.46973986777033,0.9581470831679156,519.9998262569229,519.9998262569229,0.0001494417731044,0.0001494417731044,0.0,0.0,0.0,516.0,516.0,122.11271109283692,248.0
134,6.7,378.2737743233955,277.8231170315235,894.1087712350637,264.7749002514694,1.0,516.0,516.0,122.11271109283692,0.5581395348837209,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.7,32.58872651356994,519.9183747497734,519.9183747497734,120.0738203606024,0.5606773187009901,39.158008306604074,41.33139408335393,39.158008306604074,41.33139408335393,110.94722850129332,87.01374183949841,241.46800201902363,0.9581470824232404,519.9998262569229,519.9998262569229,0.0001566375660849,0.0001566375660849,0.0,0.0,0.0,516.0,516.0,122.11271109283692,248.0
135,6.75,378.2737743233955,277.8231170315235,894.1087712350637,264.7749002514694,1.0,516.0,516.0,122.11271109283692,0.5581395348837209,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.75,32.682672233820455,519.9144532550523,519.9144532550523,120.0773853421049,0.560677319216084,39.157713020476905,41.3310822730771,39.157713020476905,41.3310822730771,110.94639183050212,87.01308541307702,241.46618071791912,0.9581470816427752,519.9998262569229,519.9998262569229,0.0001641789046068,0.0001641789046068,0.0,0.0,0.0,516.0,516.0,122.11271109283692,248.0
136,6.8,378.2737743233955,277.8231170315235,894.1087712350637,264.7749002514694,1.0,516.0,516.0,122.11271109283692,0.5581395348837209,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.8,32.77661795407098,519.9103434619827,519.9103434619827,120.08112150326612,0.5606773197559339,39.15740355560226,41.33075549060942,39.15740355560226,41.33075549060942,110.94551498530733,87.01239746703524,241.4642719634285,0.9581470808247998,519.9998262569229,519.9998262569229,0.0001720823554582,0.0001720823554582,0.0,0.0,0.0,516.0,516.0,122.11271109283692,248.0
137,6.85,378.2738437751026,277.82540722200207,894.1088268092254,264.77664183265483,1.0,516.0,516.0,122.11271419088968,0.5658914728682171,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.85,32.8705636743215,519.9060363441693,519.9060363441693,120.08503704986848,0.560677320321728,39.15707923229857,41.330413018233656,39.15707923229857,41.330413018233656,110.9445960398822,87.01167649042728,241.46227156332748,0.9581470799675128,519.9998262569229,519.9998262569229,0.0001803652770978,0.0001803652770978,0.0,0.0,0.0,516.0,516.0,122.11271109283692,248.0
138,6.9,378.27421936046477,277.83262286880347,894.108969910706,264.7746703198656,1.0,516.0,516.0,122.1127660512075,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.9,32.964509394572026,519.9015224440093,519.9015224440093,120.08914057969928,0.5606773209147133,39.1567393384143,41.33005410394614,39.1567393384143,41.33005410394614,110.94363297640004,87.0109209001267,241.4601751251221,0.9581470790690272,519.9998262569229,519.9998262569229,0.0001890458572288,0.0001890458572288,0.0,0.0,0.0,516.0,516.0,122.11271109283692,248.0
139,6.95,378.2739655546084,277.8271928759,894.1088563070342,264.774779978932,1.0,516.0,516.0,122.11273478522821,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,6.95,33.05845511482255,519.8967918522405,519.8967918522405,120.09344110114436,0.5606773215361947,39.156383127788615,41.32967795983018,39.156383127788615,41.32967795983018,110.94262368066998,87.01012903740263,241.45797804654907,0.9581470781273642,519.9998262569229,519.9998262569229,0.0001981431521315,0.0001981431521315,0.0,0.0,0.0,516.0,516.0,122.11271419088968,248.0
140,7.0,378.2737575658892,277.82340979983013,894.1087835876897,264.7763438810708,1.0,516.0,516.0,122.112704593357,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.0,33.15240083507307,519.8918341865311,519.8918341865311,120.09794805265057,0.5606773221875407,39.15600981863855,41.32928376035389,39.15600981863855,41.32928376035389,110.94156593756996,87.00929916433617,241.45567550563257,0.9581470771404508,519.9998262569229,519.9998262569229,0.000207677127835,0.000207677127835,0.0,0.0,0.0,516.0,516.0,122.11271419088968,248.0
141,7.05,378.27384793372045,277.8241997476299,894.1087891564271,264.773781602346,1.0,516.0,516.0,122.11272352333705,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.05,33.24634655532359,519.8866385690733,519.8866385690733,120.10267132309616,0.5606773228701855,39.155618591872326,41.32887064058812,39.155618591872326,41.32887064058812,110.9404574262654,87.0084294600698,241.4532624502776,0.9581470761061136,519.9998262569229,519.9998262569229,0.0002176687032078,0.0002176687032078,0.0,0.0,0.0,516.0,516.0,122.11271419088968,248.0
142,7.1,378.27389775304584,277.82628527574735,894.1088425219166,264.7760072980127,1.0,516.0,516.0,122.11272273191597,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.1,33.340292275574114,519.8811936031309,519.8811936031309,120.10762127311058,0.5606773235856313,39.15520858932334,41.328437694342455,39.15520858932334,41.328437694342455,110.93929571520582,87.00751801688142,241.4507335873778,0.9581470750220764,519.9998262569229,519.9998262569229,0.0002281397950572,0.0002281397950572,0.0,0.0,0.0,516.0,516.0,122.11271419088968,248.0
143,7.15,378.2732485621597,277.81513150563904,894.1086356084678,264.7823470454574,1.0,516.0,516.0,122.11262388839278,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.15,33.43423799582463,519.8754873484971,519.8754873484971,120.1128087573854,0.5606773243354525,39.15477891190176,41.32798397221373,39.15477891190176,41.32798397221373,110.93807825688856,87.0065628360762,241.44808337141689,0.958147073885954,519.9998262569229,519.9998262569229,0.0002391133653271,0.0002391133653271,0.0,0.0,0.0,516.0,516.0,122.11270890481794,248.0
144,7.2,378.27392065613446,277.8248222091978,894.1087932272676,264.7716908024105,1.0,516.0,516.0,122.11273884131583,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.2,33.528183716075155,519.8695072958119,519.8695072958119,120.118245148022,0.5606773251212999,39.15432861766115,41.32750847954273,39.15432861766115,41.32750847954273,110.9368023823796,87.00556182368771,241.44530599254077,0.9581470726952452,519.9998262569229,519.9998262569229,0.0002506134704872,0.0002506134704872,0.0,0.0,0.0,516.0,516.0,122.112704593357,248.0
145,7.25,378.27371330934733,277.82102648094235,894.1087200213938,264.7731971448765,1.0,516.0,516.0,122.11270890481794,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.25,33.62212943632568,519.8632403396905,519.8632403396905,120.12394235896112,0.5606773259449022,39.15385671977458,41.32701017427877,39.15385671977458,41.32701017427877,110.93546529558016,87.00451278597976,241.4423953640773,0.9581470714473308,519.9998262569229,519.9998262569229,0.000262665313209,0.000262665313209,0.0,0.0,0.0,516.0,516.0,122.1126740826057,248.0
146,7.3,378.27350693599,277.8187515292955,894.1086929785631,264.7780138038476,1.0,516.0,516.0,122.11266884408259,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.3,33.7160751565762,519.8566727506054,519.8566727506054,120.12991287154296,0.5606773268080707,39.15336218441789,41.32648796474387,39.15336218441789,41.32648796474387,110.9340640672272,87.00341342473916,241.43934510947733,0.9581470701394652,519.9998262569229,519.9998262569229,0.0002752952964387,0.0002752952964387,0.0,0.0,0.0,516.0,516.0,122.1126740826057,248.0
147,7.35,378.2730844933454,277.811062342764,894.1085453332598,264.78119894850136,1.0,516.0,516.0,122.11260736983553,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.35,33.81002087682673,519.8497901454731,519.8497901454731,120.1361697612478,0.5606773277127047,39.15284392855466,41.32594070729303,39.15284392855466,41.32594070729303,110.93259562861876,87.00226133235341,241.4361485486532,0.9581470687687716,519.9998262569229,519.9998262569229,0.0002885310799617,0.0002885310799617,0.0,0.0,0.0,516.0,516.0,122.1126740826057,248.0
148,7.4,378.27309755396396,277.80887325075236,894.1084760338632,264.7757497379831,1.0,516.0,516.0,122.1126258054735,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.4,33.90396659707724,519.8425774568827,519.8425774568827,120.14272672566896,0.5606773286607938,39.15230081761871,41.325367203869035,39.15230081761871,41.325367203869035,110.93105676504835,87.00105398665795,241.43279868368867,0.9581470673322354,519.9998262569229,519.9998262569229,0.0003024016395776,0.0003024016395776,0.0,0.0,0.0,516.0,516.0,122.1126740826057,248.0
149,7.45,378.27337946128455,277.8129399705849,894.1085420651964,264.77127514603643,1.0,516.0,516.0,122.1126740826057,0.5426356589147286,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.45,33.99791231732777,519.8350189009105,519.8350189009105,120.14959811377254,0.5606773296544225,39.1517316630914,41.32476619944149,39.1517316630914,41.32476619944149,110.92944410893762,86.99978874555066,241.42928818388935,0.9581470658266984,519.9998262569229,519.9998262569229,0.0003169373289961,0.0003169373289961,0.0,0.0,0.0,516.0,516.0,122.11270890481794,248.0
150,7.5,378.2731926247543,277.81074876033085,894.1085136498011,264.7753514519638,1.0,516.0,516.0,122.11263866067037,0.5426356589147286,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.5,34.09185803757829,519.8270979434584,519.8270979434584,120.15679895649929,0.5606773306957755,39.15113521996648,41.324136379331975,39.15113521996648,41.324136379331975,110.9277541326554,86.99846284135535,241.42560937014915,0.9581470642488495,519.9998262569229,519.9998262569229,0.0003321699445706,0.0003321699445706,0.0,0.0,0.0,516.0,516.0,122.11270890481794,248.0
151,7.55,378.27394643660386,277.81898278429236,894.1086096914329,264.757582217081,1.0,516.0,516.0,122.11278550483026,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.55,34.18580375782881,519.8187972650484,519.8187972650484,120.164344998768,0.5606773317871414,39.15051018409872,41.32347636641336,39.15051018409872,41.32347636641336,110.92598314100584,86.99707337492987,241.42175419860055,0.9581470625952214,519.9998262569229,519.9998262569229,0.0003481327930003,0.0003481327930003,0.0,0.0,0.0,516.0,516.0,122.11272334275951,248.0
152,7.6,378.2741333757536,277.821172731021,894.1086379856387,264.7535082926267,1.0,516.0,516.0,122.1128208314658,0.5426356589147286,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.6,34.27974947807933,519.8100987240136,519.8100987240136,120.17225273293984,0.5606773329309191,39.14985518943339,41.32278471818415,39.14985518943339,41.32278471818415,110.92412726337498,86.99561730950379,241.4177142435173,0.9581470608621798,519.9998262569229,519.9998262569229,0.0003648607621179,0.0003648607621179,0.0,0.0,0.0,516.0,516.0,122.11277388195533,248.0
153,7.65,378.2741333757536,277.821172731021,894.1086379856387,264.7535082926267,1.0,516.0,516.0,122.1128208314658,0.5426356589147286,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.65,34.373695198329855,519.8009833180088,519.8009833180088,120.1805394338072,0.560677334129622,39.149168805106825,41.322059923706774,39.149168805106825,41.322059923706774,110.92218244551935,86.99409146423602,241.41348067943977,0.958147059045916,519.9998262569229,519.9998262569229,0.0003823903949073,0.0003823903949073,0.0,0.0,0.0,516.0,516.0,122.11278550483026,248.0
154,7.7,378.27342534785134,277.80752298776,894.1083673796886,264.7571368244675,1.0,516.0,516.0,122.11272334275951,0.5581395348837209,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.7,34.46764091858037,519.7914311437758,519.7914311437758,120.18922319517138,0.5606773353858828,39.14844953241749,41.3213004004098,39.14844953241749,41.3213004004098,110.92014444098136,86.99249250747994,241.40904426248716,0.9581470571424412,519.9998262569229,519.9998262569229,0.0004007599668777,0.0004007599668777,0.0,0.0,0.0,516.0,516.0,122.11278987911707,248.0
155,7.75,378.2737292530227,277.8121120399923,894.1084446695934,264.75277166210327,1.0,516.0,516.0,122.11277388195533,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.75,34.561586638830896,519.7814213550851,519.7814213550851,120.19832296807688,0.560677336702461,39.14769580165887,41.320504490742735,39.14769580165887,41.320504490742735,110.9180088021162,86.99081694974205,241.40439531082524,0.9581470551475734,519.9998262569229,519.9998262569229,0.0004200095669454,0.0004200095669454,0.0,0.0,0.0,516.0,516.0,122.11278987911707,248.0
156,7.8,378.274013099906,277.81887414968696,894.1085925957345,264.7541661023663,1.0,516.0,516.0,122.11280416041669,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.8,34.65553235908142,519.7709321187799,519.7709321187799,120.20785860077198,0.5606773380822474,39.146905968809534,41.31967045868126,39.146905968809534,41.31967045868126,110.91577087071325,86.98906113632586,241.39952368424997,0.9581470530569332,519.9998262569229,519.9998262569229,0.0004401811819643,0.0004401811819643,0.0,0.0,0.0,516.0,516.0,122.11279831143176,248.0
157,7.85,378.27390802404494,277.81682315701664,894.1085516433268,264.7546471450121,1.0,516.0,516.0,122.11278987911707,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.85,34.74947807933194,519.759940568839,519.759940568839,120.2178508804674,0.5606773395282714,39.14607831207414,41.31879648607463,39.14607831207414,41.31879648607463,110.91342576819554,86.98722123964075,241.39441876285397,0.9581470508659312,519.9998262569229,519.9998262569229,0.0004613187850669,0.0004613187850669,0.0,0.0,0.0,516.0,516.0,122.11279831143176,248.0
158,7.9,378.27390802404494,277.81682315701664,894.1085516433268,264.7546471450121,1.0,516.0,516.0,122.11278987911707,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.9,34.84342379958247,519.7484227583857,519.7484227583857,120.2283215769678,0.5606773410437063,39.14521102827024,41.31788066882956,39.14521102827024,41.31788066882956,110.91096838538058,86.98529325116954,241.38906942473577,0.9581470485697576,519.9998262569229,519.9998262569229,0.0004834684279548,0.0004834684279548,0.0,0.0,0.0,516.0,516.0,122.11279831143176,248.0
159,7.95,378.27398670801387,277.81869145201205,894.108592469056,264.75502047673797,1.0,516.0,516.0,122.11279831143176,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,7.95,34.937369519832984,519.736353609545,519.7363536095448,120.23929348825298,0.560677342631877,39.144302229051334,41.316921012923416,39.144302229051334,41.316921012923416,110.9083933717825,86.98327297307463,241.38346402271296,0.9581470461633756,519.9998262569229,519.9998262569229,0.0005066783373267,0.0005066783373265,0.0,0.0,0.0,516.0,516.0,122.11279831143176,248.0
160,8.0,378.27398670801387,277.81869145201205,894.108592469056,264.75502047673797,1.0,516.0,516.0,122.11279831143176,0.5503875968992248,40.0,32.0,40.0,32.0,108.0,88.0,248.0,0.9457364341085271,516.0,516.0,0.0,0.0,8.0,35.03131524008351,519.7237068610731,519.7237068610731,120.2507904880882,0.5606773442962677,39.14334993696497,41.31591543024021,39.14334993696497,41.31591543024021,110.90569512443793,86.98115600943134,241.37759035999863,0.9581470436415058,519.9998262569229,519.9998262569229,0.0005309990155908,0.0005309990155908,0.0,0.0,0.0,516.0,516.0,122.11280416041669,248.0
161,8.05,378.2482388181616,277.8067271452983,894.0830037338999,264.74934209602156,1.0,516.0,516.0,122.98591757690907,0.5891472868217055,40.0,32.0,40.0,32.0,112.0,88.0,244.0,0.937984496124031,516.0,516.0,0.0,0.0,8.05,35.12526096033403,519.7104550136653,519.7104550136653,120.26283757574524,0.5606773460405275,39.142352081333286,41.3148617342211,39.142352081333286,41.3148617342211,110.90286777623774,86.97893775707365,241.37143566479952,0.9581470409986184,519.9998262569229,519.9998262569229,0.0005564833460437,0.0005564833460437,0.0,0.0,0.007673429193020865,516.0,516.0,122.98591757690907,244.0
162,8.1,378.2480434929837,277.801118522487,894.0828794348865,264.74653967863793,1.0,516.0,516.0,122.98592906918196,0.5891472868217055,40.0,32.0,40.0,32.0,112.0,88.0,244.0,0.937984496124031,516.0,516.0,0.0,0.0,8.1,35.21920668058455,519.6965692728459,519.6965692728459,120.27546092791876,0.5606773478684809,39.14130649395338,41.31375763532424,39.14130649395338,41.31375763532424,110.89990518374196,86.97661339603326,241.36498656379297,0.95814703822892,519.9998262569229,519.9998262569229,0.0005831867026956,0.0005831867026956,0.0,0.0,0.007673543922165371,516.0,516.0,122.98592906918196,244.0
163,8.15,378.27369968444754,277.804945099769,894.1082316034001,264.7383587071727,1.0,516.0,516.0,123.03652555273052,0.5891472868217055,40.0,32.0,40.0,32.0,112.0,88.0,244.0,0.937984496124031,516.0,516.0,0.0,0.0,8.15,35.31315240083507,519.6820194893512,519.6820194893512,120.28868795292418,0.5606773497841334,39.140210904607926,41.31260073628368,39.140210904607926,41.31260073628368,110.89680091446084,86.9741778795611,241.35822905443763,0.9581470353263404,519.9998262569229,519.9998262569229,0.0006111670649188,0.0006111670649188,0.0,0.0,0.008178656472853731,516.0,516.0,123.03652221403365,244.0
164,8.2,378.2740399663697,277.8062409062084,894.1082001464883,264.7249874772843,1.0,516.0,516.0,123.03652221403365,0.5891472868217055,40.0,32.0,40.0,32.0,112.0,88.0,244.0,0.937984496124031,516.0,516.0,0.0,0.0,8.2,35.407098121085596,519.6667740969037,519.6667740969037,120.3025473472665,0.5606773517916823,39.13906293637984,41.31138852716228,39.13906293637984,41.31138852716228,110.89354823357807,86.97162592371063,241.3511484760729,0.9581470322845208,519.9998262569229,519.9998262569229,0.0006404851371135,0.0006404851371135,0.0,0.0,0.008178623142124515,516.0,516.0,123.03652555273052,244.0
