frame,time_sec,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_body_bins_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_width_integral_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_component_count_after_pruning,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,temperature_c,austenite_fraction,area_proj_true_px2,area_proj_true_norm,area_proj_raster_true_px2,area_proj_contour_true_px2,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,diameter_mid_median_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px
237,11.85,282.02508854375117,215.7527675839866,323.7689795343076,165.88915946312719,0.9735071039418866,279.9345478504898,328.52290207382845,328.52290207382845,321.4178371563992,357.01556750050526,28.49266542667681,0.08672961686023854,68.5,68.5,33.98748779296875,105.30384599619487,103.91730842451048,101.2415356585046,104.49624819529546,204.0,0.6428571428571429,3405.4320175386842,22068.02752414225,21714.0,-18308.567982461314,8741.0,9361.0,787.0,0.08407221450699712,2,1,1.6818181818181819,0.8864241348713399,19.796754003461672,4.671562317323063,0.6428571428571429,0.0,0.0,0.0,0.0,24.0,28.0,228.0,0.9857142857142858,58,58,142.43687711487718,0.005030181086519092,111,328.52290207382845,3405.4320175386842,0.03785090670878855,25.599862653514837,634.6268208814446,341.9944612110107,0.4823368769420475,0.1814646738451997,51.7293,0.602607,22702.7402,0.898265,22747.0,23456.0,0.4384924419009668,0.6385491246803345,0.2840909090914966,1.0,279.96485687913787,310.9252766569792,68.5,101.24153545722476,3340.2936254352217,232.0,8885.0,36.73354872244971
238,11.9,282.2213302180047,215.78862771961903,319.83443432383757,160.04941501443113,0.9767217489479627,279.96304958184976,289.2130333498069,289.2130333498069,306.7358116527528,337.4067691097187,48.19373575991182,0.16663749624872842,50.0,50.0,12.393798828125,105.64144473186929,104.30334891141544,101.24222674267301,105.3010285559339,236.0,0.6285714285714286,2290.2156934769723,22098.803338203867,21742.5,-19452.284306523026,9176.0,9743.0,766.0,0.0786205480858052,2,1,1.6363636363636365,0.8861788617886179,19.34587644972415,4.325075155975162,0.6285714285714286,0.0,0.0,0.0,0.0,12.0,12.0,256.0,1.0,70,70,142.49398752569957,0.014285714285714346,98,289.2130333498069,2290.2156934769723,0.1994912129428485,7.0415382722320805,634.6268208814446,341.9944612110107,0.5442785841479033,0.18138133409969914,51.8421,0.611206,22684.1055,0.897527,22711.0,23426.0,0.4383401410603898,0.7262839672107296,0.07386363636439648,1.0,279.9640587944655,310.4619064212803,68.5,101.2415356585046,3340.2936254352217,228.0,8885.0,45.152352324905394
239,11.95,282.66282478238156,215.7034690310739,309.8677116426759,153.28576064788524,0.9758062810616475,279.906448837047,310.4619064212803,310.4619064212803,312.0526284225409,336.740856988974,26.2789505676937,0.08464468594750739,67.0,67.0,33.98748779296875,106.23086212826314,104.23513145984779,101.24153545722476,104.96446114672935,204.0,0.6428571428571429,3342.226777350878,22090.225412261367,21737.5,-18395.27322264912,8885.0,9457.0,752.0,0.07951781748969018,2,1,1.6666666666666667,0.89351403678606,19.43668463024286,4.364351190083015,0.6428571428571429,0.0,0.0,0.0,0.0,24.0,28.0,228.0,0.9857142857142858,63,63,142.0480747002298,0.014285714285714346,105,310.4619064212803,3342.226777350878,0.44963257511999155,12.045023096419454,634.6268208814446,341.9944612110107,0.5107961148095284,0.18154683603386013,51.9549,0.619762,22665.4648,0.89679,22714.0,23409.5,0.4386425907923686,0.6788590687466233,0.26704545454605605,1.0,279.96304958184976,308.1802387618383,68.5,101.2415356585046,3334.871514223849,228.0,8885.0,46.03120342480622
240,12.0,287.29501351430144,211.2025409155553,315.6158694398615,149.6312885169735,0.978161397670549,279.93604724394214,317.6998942537259,317.6998942537259,320.25266777860077,338.3931407309582,20.693246477232265,0.065134571498176,71.0,71.0,27.18133544921875,106.80319623371156,104.87474100699404,101.38348988545945,105.98612374883581,196.0,0.6285714285714286,3834.4701829510323,22084.98356882683,21717.0,-17882.52981704897,9091.0,9616.0,733.0,0.07622712146422629,2,1,1.6666666666666667,0.8985781990521327,19.060492269473894,4.509709557754226,0.6285714285714286,0.0,0.0,0.0,0.0,28.0,28.0,224.0,1.0,63,63,144.28793616938572,0.014285714285714346,108,317.6998942537259,3834.4701829510323,6.458755789561282,6.811496503482655,634.6268208814446,341.9944612110107,0.49939100617829735,0.18146028958281424,52.0677,0.628273,22646.8262,0.896052,22678.0,23397.5,0.43848442979530694,0.6627047608506907,0.3125000000005642,1.0,279.93604724394214,308.1802387618383,68.5,101.2415356585046,3334.871514223849,228.0,8885.0,45.152352324905394
241,12.05,239.28341647715263,236.30837655438162,319.8270207678835,142.84966285283392,0.976882290562036,279.9640587944655,267.2118667793726,267.2118667793726,320.5770118825579,341.21726781391635,74.00540103454375,0.2769540212660069,69.5,69.5,33.98748779296875,106.82043475629888,105.36892782500827,101.24221547575917,105.9811363524697,200.0,0.6428571428571429,3262.704501942074,22118.908953845064,21725.5,-18462.795498057927,8885.0,9430.0,720.0,0.07635206786850478,2,1,1.7,0.9098360655737705,18.42649795555782,4.520511033849225,0.6428571428571429,0.0,0.0,0.0,0.0,24.0,28.0,228.0,0.9857142857142858,60,60,120.65408516287921,0.014285714285714346,91,267.2118667793726,3262.704501942074,54.17948350788627,7.982746529611098,634.6268208814446,341.9944612110107,0.5789464643044282,0.1813783831378264,52.1805,0.636735,22628.1992,0.895315,22674.0,23394.5,0.438334748267659,0.7753878932017745,0.2954545454551236,1.0,279.9345478504898,297.10585301250615,67.0,101.24221547575917,3262.704501942074,228.0,8885.0,45.152352324905394
242,12.1,287.3890687431459,211.29515278952692,308.3193863090168,152.77941219491197,0.9795220436753194,279.96485687913787,313.6232038245536,313.6232038245536,318.79412193690536,344.5003626327952,30.877158808241575,0.09845304311576003,69.0,69.0,33.98748779296875,106.95674105815006,105.43668521041249,101.17430183897596,106.33931149647678,200.0,0.6285714285714286,3334.871514223849,22116.161396206076,21755.5,-18420.62848577615,9211.0,9708.0,707.0,0.07282653481664607,2,1,1.65,0.9104166666666667,17.142823788568904,4.2910838819301285,0.6285714285714286,0.0,0.0,0.0,0.0,24.0,28.0,228.0,0.9857142857142858,77,77,145.3377043575591,0.014285714285714346,106,313.6232038245536,3334.871514223849,54.22006218225277,15.199525414808033,634.6268208814446,341.9944612110107,0.5058147662448985,0.18137604951911934,52.2932,0.645146,22609.5977,0.894579,22644.0,23373.5,0.43833048365071614,0.6718034377086481,0.2897727272733101,1.0,279.906448837047,297.10585301250615,67.0,101.24222674267301,3262.704501942074,228.0,8885.0,45.152352324905394
243,12.15,283.2287441028214,216.13863457004294,321.98583564188783,151.19936047349705,0.9738333872184503,275.92455503021245,308.1802387618383,308.1802387618383,324.45418583115077,353.3325910867437,45.152352324905394,0.14651280856394927,81.5,81.5,32.393798828125,106.95917589457804,105.47206591234706,101.77464807357643,106.32503427631625,176.0,0.6231884057971014,3930.634424639067,22009.142523231243,21621.0,-17690.365575360935,8672.0,9279.0,773.0,0.08330639077486798,2,1,1.6363636363636365,0.888283378746594,16.62616840510049,4.485181839475445,0.6231884057971014,0.0,0.0,0.0,0.0,32.0,36.0,208.0,0.9855072463768116,60,60,141.36183678668812,0.0053830227743271175,104,308.1802387618383,3930.634424639067,6.384952378137359,13.757485264766855,634.6268208814446,341.9944612110107,0.5143914051193089,0.19318998894556094,52.406,0.653503,22591.0234,0.893844,22644.0,23352.5,0.45992009727822036,0.6839514732573895,0.43181818181864806,1.0,275.99104501919203,297.10585301250615,56.0,101.38348988545945,2791.7548341932534,240.0,8923.0,45.152352324905394
244,12.2,283.2287441028214,216.13863457004294,319.38112860583465,158.67390049408715,0.9740032068412614,275.99104501919203,294.79404748011433,294.79404748011433,313.4080457692831,340.82525090492055,46.03120342480622,0.15614699081707648,55.5,55.5,10.78759765625,107.08960703103324,105.50933070955077,100.84721456502645,106.34787800121902,220.0,0.6231884057971014,2685.5102755397975,22011.420665819074,21624.5,-18938.989724460203,8747.0,9355.0,775.0,0.08284339925173703,2,1,1.65,0.9106029106029107,9.01143455241547,4.542342663482325,0.6231884057971014,0.0,0.0,0.0,0.0,12.0,20.0,244.0,0.9710144927536232,63,63,140.56281125351802,0.0,100,294.79404748011433,2685.5102755397975,0.0,7.915380424405892,634.6268208814446,341.9944612110107,0.5354844173294322,0.19299557062444506,52.5188,0.661803,22572.4863,0.893111,22602.0,23317.5,0.45956480373188596,0.7138278229452766,0.13636363636434518,1.0,275.92455503021245,297.10585301250615,57.5,101.77464807357643,2791.7548341932534,236.0,8923.0,45.152352324905394
245,12.25,283.2287441028214,216.13863457004294,314.9403674322491,157.83144652166692,0.9735492010092515,273.94854011156406,297.10585301250615,297.10585301250615,302.54968035713364,336.16321994429063,39.057366931784486,0.13145943284442949,47.0,47.0,11.199951171875,107.58770599404137,105.98884564399626,103.27269283592481,106.97023442525501,236.0,0.6323529411764706,2727.3170083577165,21920.885368674826,21571.5,-18844.182991642283,8883.0,9512.0,802.0,0.08431455004205214,2,1,1.6666666666666667,0.9015296367112811,8.538351836640185,4.609922818794291,0.6323529411764706,0.0,0.0,0.0,0.0,12.0,8.0,252.0,0.9852941176470589,60,60,139.69028526294574,0.009164535379369121,101,297.10585301250615,2727.3170083577165,0.0,4.519965541513726,634.6268208814446,341.9944612110107,0.5318416378938248,0.1989679039201231,52.6316,0.670042,22554.0039,0.89238,22574.0,23295.0,0.4704790604970574,0.7086681543702108,0.03977272727351538,1.0,273.94854011156406,297.10585301250615,56.0,102.31216950194505,2791.7548341932534,240.0,8933.0,45.152352324905394
246,12.3,282.16525124682084,217.49975549106315,319.1330662071511,158.42920049075786,0.9731774838511227,271.95573927423266,285.34958560834076,285.34958560834076,305.59199687441554,338.67615853356216,53.3265729252214,0.18688155026240438,56.0,56.0,11.58758544921875,108.153421703861,105.98671922512953,103.34357459092197,107.41869089804003,220.0,0.6617647058823529,2501.1793457765652,21941.460535543294,21580.0,-19078.820654223433,9099.0,9753.0,833.0,0.08540961755357326,2,1,1.565217391304348,0.8741258741258742,7.619927054433206,4.482024105298899,0.6617647058823529,0.0,0.0,0.0,0.0,16.0,16.0,240.0,1.0,63,63,138.7847794202578,0.02941176470588236,97,285.34958560834076,2501.1793457765652,1.7273295042935872,4.235095373734658,634.6268208814446,341.9944612110107,0.550366331489089,0.20479490132316536,52.7444,0.678218,22535.5781,0.891651,22559.0,23274.0,0.4811277203554773,0.7349067123438063,0.1420454545461587,1.0,271.98218599563603,294.79404748011433,55.5,102.31277340427468,2727.3170083577165,244.0,8923.0,46.03120342480622
247,12.35,286.48462751152294,212.38657291038504,321.0667204144241,151.32037892080044,0.9732301579002405,271.95993859529864,292.62261658762895,292.62261658762895,313.72683471005365,340.74942447939765,48.12680789176869,0.16446715039661539,51.5,51.5,11.58758544921875,108.69842658444033,106.49468562401688,102.38681535286598,108.01157640720055,228.0,0.6176470588235294,2587.9847637601547,21949.478444515167,21531.5,-18943.515236239844,8923.0,9563.0,814.0,0.085119732301579,2,1,1.6666666666666667,0.9034416826003824,7.626226006908965,4.566462540608354,0.6176470588235294,0.0,0.0,0.0,0.0,12.0,12.0,248.0,1.0,64,64,142.43449881513934,0.044117647058823484,99,292.62261658762895,2587.9847637601547,6.693403276317808,7.367113593993001,634.6268208814446,341.9944612110107,0.5389060043488232,0.20478262240773748,52.8571,0.686328,22517.2227,0.890924,22546.0,23271.5,0.48110528101240285,0.7186741924092739,0.09090909090983704,1.0,271.97195240384764,294.79404748011433,54.5,102.38681535286598,2727.3170083577165,244.0,8923.0,46.03120342480622
248,12.4,286.62302022243045,211.9295075974004,311.709590670009,152.0869911554718,0.973765690376569,271.98218599563603,298.19410345350263,298.19410345350263,303.61962268505056,337.450391191986,39.256287738483366,0.131646760562469,48.5,48.5,12.79376220703125,108.76681191344555,107.43392676028316,102.31277340427468,108.01168160171318,232.0,0.6176470588235294,2791.7548341932534,21941.986389607042,21539.5,-18747.745165806748,8933.0,9560.0,804.0,0.08410041841004184,2,1,1.7,0.9094650205761317,7.766917337811135,4.740395362732162,0.6176470588235294,0.0,0.0,0.0,0.0,12.0,12.0,248.0,1.0,66,66,141.68708208529915,0.0,101,298.19410345350263,2791.7548341932534,0.4775575805764954,9.38848078083805,634.6268208814446,341.9944612110107,0.5301268499189249,0.20471757047602313,52.9699,0.694369,22498.9492,0.890201,22515.0,23247.0,0.48098640059320136,0.7062393118384597,0.056818181818955926,1.0,271.95993859529864,294.79404748011433,54.5,102.38732614511818,2727.3170083577165,244.0,8883.0,46.03120342480622
249,12.45,286.75366677191096,211.9199437658636,320.64423807582517,151.01290993584968,0.9751889820855338,271.9578663078603,285.1610468716564,285.1610468716564,309.5322127530357,336.9990843901307,51.838037518474266,0.18178512839379923,57.5,57.5,12.79376220703125,108.77783117582409,107.46056603471743,102.31216950194505,108.01142570273996,216.0,0.6470588235294118,2261.407412768526,21922.2987882139,21597.5,-19336.092587231473,9058.0,9657.0,788.0,0.08159884021952987,2,1,1.65,0.9124472573839663,6.953538293618603,4.5547108366348725,0.6470588235294118,0.0,0.0,0.0,0.0,16.0,20.0,236.0,0.9852941176470589,66,66,141.69186524256372,0.02941176470588236,97,285.1610468716564,2261.407412768526,0.13099613644999553,8.998976315815188,634.6268208814446,341.9944612110107,0.550663417478021,0.20478868182586674,53.0827,0.702338,22480.7617,0.889482,22527.0,23253.5,0.48111635441404266,0.7353275078567604,0.15909090909159923,1.0,271.9578663078603,294.79404748011433,51.5,102.42774523007432,2727.3170083577165,244.0,8923.0,46.03120342480622
250,12.5,287.57750791221724,211.34193223501615,314.1066397425439,148.56986296186417,0.9736028047020004,269.98461966297094,305.16067501628135,305.16067501628135,307.0761670107201,323.83441333765546,18.673738321374117,0.06119313479817742,44.5,44.5,18.7813720703125,108.8400440052167,107.47219744511992,103.31001267207964,108.14160678225977,236.0,0.6268656716417911,2904.5486780513497,21862.455157706867,21570.5,-18665.95132194865,9058.0,9698.0,832.0,0.08579088471849866,2,1,1.6666666666666667,0.8933333333333333,6.478664598830526,4.827435344911386,0.6268656716417911,0.0,0.0,0.0,0.0,8.0,8.0,252.0,1.0,64,64,142.38637281183003,0.02019315188762072,103,305.16067501628135,2904.5486780513497,1.0063853905208338,6.979159726243677,634.6268208814446,341.9944612110107,0.5191494198237033,0.21055850230161954,53.1955,0.710232,22462.6758,0.888766,22506.0,23225.0,0.49166052518342723,0.6906907720219525,0.011363636364447791,1.0,271.95573927423266,292.62261658762895,51.5,103.27269283592481,2791.7548341932534,244.0,8923.0,43.26404460055585
251,12.55,282.6974716268229,216.74770428632976,311.495229240416,151.78943905589924,0.9746079163554892,271.97195240384764,290.2780372846447,290.2780372846447,326.8094954735155,348.6864158682125,58.40837858356781,0.20121528700530983,49.5,49.5,12.79376220703125,108.91041052328748,107.52777519095055,102.42774523007432,108.11871236108463,228.0,0.6176470588235294,2552.4960443056875,21931.13363591368,21546.5,-18994.003955694312,8778.0,9373.0,773.0,0.08247092713112131,2,1,1.65,0.8998978549540347,6.2509684065672,4.63366266821221,0.6176470588235294,0.0,0.0,0.0,0.0,12.0,12.0,248.0,1.0,60,60,137.91236745617633,0.00921861281826164,98,290.2780372846447,2552.4960443056875,7.282659240794453,4.145495752730427,634.6268208814446,341.9944612110107,0.542600426371088,0.2047474937436461,53.3083,0.718048,22444.6992,0.888055,22493.0,23198.5,0.48104108445123833,0.7239070080513583,0.06818181818258297,1.0,269.98461966297094,290.2780372846447,51.5,103.31001267207964,2791.7548341932534,244.0,8923.0,48.12680789176869
252,12.6,243.6414267825062,236.2995791282811,313.08779698837134,148.94896221419603,0.971222104144527,267.9494707066095,259.4037749768802,259.4037749768802,348.44738402779717,377.2147207598374,117.81094578295722,0.4541604908928458,54.5,54.5,29.16278076171875,109.29305858259329,107.5227669887467,102.38732614511818,108.35561822763752,220.0,0.6268656716417911,3059.6697995674704,21871.551895218556,21495.0,-18435.33020043253,8733.0,9410.0,849.0,0.0902231668437832,2,1,1.5909090909090908,0.8673376029277219,5.860860760885473,4.688788731987991,0.6268656716417911,0.0,0.0,0.0,0.0,12.0,16.0,240.0,0.9850746268656716,63,63,122.03674871755221,0.00921861281826164,88,259.4037749768802,3059.6697995674704,43.67665793895645,3.256467521729609,634.6268208814446,341.9944612110107,0.5912499023968296,0.21650932661951916,53.4211,0.725783,22426.8438,0.887348,22478.0,23183.0,0.5025354749483683,0.7928146037706634,0.12500000000071812,1.0,267.9907393881317,292.62261658762895,51.5,103.31001267207964,2904.5486780513497,244.0,8785.0,43.26404460055585
253,12.65,282.7667550904524,216.7804188507165,315.98600577394893,145.32115514623354,0.9717468902109248,267.9907393881317,303.05052713810926,303.05052713810926,324.7845303585194,346.3145717386651,43.26404460055585,0.14276181932143323,103.5,103.5,27.18133544921875,109.36884707156246,107.52693009429612,104.15494467513916,108.35652208994067,84.0,0.6268656716417911,3746.37653385765,21859.309459235996,21478.5,-17732.12346614235,8592.0,9245.0,833.0,0.09010275824770146,2,1,1.7,0.8652482269503546,6.162162973737592,4.6190898840155405,0.6268656716417911,4.0,4.0,4.0,4.0,44.0,44.0,172.0,1.0,63,63,137.82877807807546,0.0,103,303.05052713810926,3746.37653385765,43.72400865823986,4.643339131181113,634.6268208814446,341.9944612110107,0.5224744414092097,0.21638865600580193,53.5338,0.733434,22409.1211,0.886647,22442.0,23170.5,0.5023149530858202,0.6954003652568478,0.6818181818184428,1.0,267.97959681740025,290.2780372846447,50.5,103.38586237336045,2904.5486780513497,244.0,8785.0,39.256287738483366
254,12.7,286.04340278858876,212.92334280509107,304.5727188444265,149.69765297834525,0.9746767352849901,267.97959681740025,301.86921281505545,301.86921281505545,309.02198260610794,339.3017509578401,37.432538142784665,0.12400250357998002,50.0,50.0,27.9998779296875,109.60238507042737,108.07805915703811,103.3877737171185,109.04620205709566,224.0,0.6268656716417911,3170.7001873328986,21897.515295542984,21501.0,-18330.2998126671,9055.0,9667.0,812.0,0.08399710354815351,2,1,1.619047619047619,0.8902912621359224,6.81833414330016,4.4858296312685,0.6268656716417911,0.0,0.0,0.0,0.0,12.0,12.0,244.0,1.0,70,70,140.0466740754941,0.0,102,301.86921281505545,3170.7001873328986,5.0609737955693594,12.223618605392023,634.6268208814446,341.9944612110107,0.5243358728586607,0.2164212371496369,53.6466,0.740998,22391.541,0.885952,22425.0,23146.5,0.5023744941314906,0.6980369150464097,0.07386363636439648,1.0,267.95914435658113,290.2780372846447,54.5,103.3877737171185,3059.6697995674704,240.0,8784.0,37.432538142784665
255,12.75,286.45485321937224,212.00642908273463,319.77795792545044,150.29747584412297,0.9745442916533419,267.95914435658113,289.8123441622763,289.8123441622763,314.6024767071905,320.83317215613806,31.020827993861758,0.10703763527923464,60.5,60.5,12.393798828125,110.05343556746351,108.42412862398537,103.3885599369106,109.32750005832962,208.0,0.6417910447761194,3184.958977342147,21898.323900017418,21466.0,-18281.041022657853,8784.0,9381.0,785.0,0.08367977827523718,2,1,1.6666666666666667,0.9083585095669687,7.028944292018161,4.516384268640984,0.6417910447761194,0.0,0.0,0.0,0.0,16.0,20.0,232.0,0.9850746268656716,62,62,140.14474450154628,0.01492537313432829,98,289.8123441622763,3184.958977342147,1.0049986225052505,15.217065518075664,634.6268208814446,341.9944612110107,0.5433342326128752,0.21648104063518658,53.7594,0.748473,22374.1172,0.885262,22416.0,23131.0,0.502483783175559,0.7249463784202934,0.19318181818248034,1.0,267.9494707066095,301.86921281505545,51.0,103.3885599369106,3059.6697995674704,240.0,8778.0,31.020827993861758
256,12.8,285.5189093894418,213.8462592591647,319.582760014965,150.05856116798114,0.975869076906621,267.9016263072678,289.88702196028004,289.88702196028004,296.86829055353485,338.6389482801351,48.751926319855045,0.16817560851873864,50.5,50.5,12.393798828125,110.05757509840996,108.49996108366639,104.30722293601356,109.36952611174388,224.0,0.6268656716417911,2421.4271938750016,21869.988360818195,21471.5,-19050.072806124997,8785.0,9349.0,760.0,0.08129211680393625,2,0,1.619047619047619,0.8961165048543689,7.147058086062708,4.6076782491869785,0.6268656716417911,0.0,0.0,0.0,0.0,12.0,12.0,244.0,1.0,66,66,139.34733041154794,0.01492537313432829,98,289.88702196028004,2421.4271938750016,2.064210728314241,0.30851652586828393,634.6268208814446,341.9944612110107,0.5432165606274713,0.21664922478971838,53.8722,0.755854,22356.8555,0.884579,22406.0,23123.5,0.5027911345833783,0.7247797066642931,0.07954545454621,1.0,267.9112810944135,290.2780372846447,51.0,104.15494467513916,3059.6697995674704,240.0,8733.0,37.432538142784665
257,12.85,285.4305812637562,213.77316539636604,319.52124328200296,152.33965524982628,0.9724935732647815,263.9140584986452,311.02296877720147,311.02296877720147,291.4573316580523,334.100117096461,23.07714831925955,0.0741975694270691,104.5,104.5,26.393798828125,110.66576176556197,109.36969003066298,104.30720070092562,109.52478024278977,80.0,0.6363636363636364,3772.376527063119,21753.789959256806,21387.5,-17615.12347293688,8694.0,9336.0,836.0,0.0895458440445587,2,0,1.619047619047619,0.895771878072763,8.006535148412052,4.671211956220245,0.6363636363636364,0.0,4.0,0.0,4.0,44.0,48.0,168.0,0.9696969696969697,64,64,137.59103555455323,0.009497964721845276,105,311.02296877720147,3772.376527063119,0.11464977351025923,2.2819234252409184,634.6268208814446,341.9944612110107,0.5099120324835686,0.22830896861861705,53.985,0.76314,22339.7734,0.883903,22393.0,23102.0,0.5240989604638957,0.6776068458559272,0.6931818181820698,1.0,267.9016263072678,301.86921281505545,54.5,104.15494467513916,3170.7001873328986,236.0,8733.0,37.432538142784665
258,12.9,285.5476947212387,213.8687896473491,317.49388290610193,157.40169465882667,0.9778124026176379,267.9112810944135,287.193377411687,287.193377411687,302.2821637216006,311.1573099999537,23.963932588266744,0.08344180079721977,50.5,50.5,12.79376220703125,110.75652691290772,109.41786881585558,103.38586237336045,110.0753550533101,224.0,0.6119402985074627,2271.108010079439,21873.95306791788,21514.5,-19243.39198992056,9093.0,9627.0,731.0,0.07593227381323361,2,0,1.6,0.9084210526315789,7.2675727450651815,4.632440748351936,0.6119402985074627,0.0,0.0,0.0,0.0,12.0,12.0,244.0,1.0,70,70,138.37986451858467,0.024423337856173677,97,287.193377411687,2271.108010079439,0.1511937806246613,5.452928852648508,634.6268208814446,341.9944612110107,0.5474610149429251,0.21662099396074097,54.0977,0.770327,22322.873,0.883235,22374.0,23077.0,0.5027395436052967,0.7307915934493349,0.07954545454621,1.0,263.91805509681035,302.11497913121343,60.5,104.30606115523176,3184.958977342147,232.0,8784.0,37.432538142784665
259,12.95,281.6390891636854,218.69356793529556,313.34644552590555,146.79363102869524,0.971554032344436,261.96178133718746,302.11497913121343,302.11497913121343,294.93214931815197,331.7848957517838,29.669916620570348,0.09820736696304033,103.5,103.5,26.393798828125,110.72532578699982,109.55029201616419,104.34664354174538,110.0284376646664,92.0,0.6153846153846154,3674.9589693106773,21679.562984522177,21333.5,-17658.541030689325,8673.0,9337.0,850.0,0.0910356645603513,2,0,1.5454545454545454,0.8766603415559773,8.460295403149455,4.937919808407273,0.6153846153846154,0.0,4.0,0.0,4.0,44.0,44.0,168.0,0.9846153846153847,61,61,133.4390170902777,0.003444316877152742,102,302.11497913121343,3674.9589693106773,6.209322260309582,11.390006619996642,634.6268208814446,341.9944612110107,0.5239486117028579,0.23401747382231153,54.2105,0.777412,22306.1758,0.882574,22361.0,23072.0,0.5345310794455217,0.6974883945413229,0.6818181818184428,1.0,263.9164144288284,301.86921281505545,60.5,104.30686864163769,3184.958977342147,232.0,8785.0,34.381681735037716
260,13.0,286.6646877624155,212.40992863111677,308.34482634984346,150.40159020264144,0.9707306620955646,259.96812392445537,304.41838680455754,304.41838680455754,314.16353565328063,331.58846669652456,27.17007989196702,0.08925242715188138,51.0,51.0,27.9998779296875,110.8066085770949,109.56968336224767,104.34660663624021,110.08425327271942,224.0,0.6153846153846154,3006.105385874785,21676.005623720568,21277.0,-18270.894614125216,8651.0,9334.0,878.0,0.09406470966359545,2,0,1.5217391304347827,0.8753339269813001,8.470029515513588,4.956487880861894,0.6153846153846154,0.0,0.0,0.0,0.0,12.0,12.0,236.0,1.0,60,60,136.70494569447578,0.0,103,304.41838680455754,3006.105385874785,8.046164563354289,6.167135784398994,634.6268208814446,341.9944612110107,0.5203190650188005,0.23984697587235204,54.3233,0.784393,22289.6914,0.881922,22346.0,23043.0,0.5451843164698651,0.692347468965536,0.08522727272802351,1.0,263.91602812298413,294.75242551354467,63.0,104.30720070092562,3301.3790285195005,224.0,8784.0,34.381681735037716
261,13.05,282.5690536856165,217.76329685232304,319.17008899696884,150.16874292251035,0.9746408899449184,263.91602812298413,275.8245417393789,275.8245417393789,301.4258416015386,330.0839779521596,54.25943621278071,0.19671721693296373,51.0,51.0,12.393798828125,110.8110581901212,109.50464047909618,104.38596276005265,110.13623247392171,220.0,0.6212121212121212,1986.6779236573511,21791.797554849345,21411.0,-19424.32207634265,8672.0,9259.0,766.0,0.08273031644886057,2,0,1.55,0.8838526912181303,7.629395790080027,4.8247894637585675,0.6212121212121212,0.0,0.0,0.0,0.0,12.0,12.0,240.0,1.0,60,60,134.85173208572692,0.005827505827505797,94,275.8245417393789,1986.6779236573511,6.740383505621795,10.827766585732837,634.6268208814446,341.9944612110107,0.5653752210530887,0.22830320938985071,54.4361,0.791266,22273.4219,0.881278,22335.0,23024.0,0.524088435649152,0.7561654509523076,0.08522727272802351,1.0,263.9140584986452,294.75242551354467,66.0,104.30722293601356,3396.6341968442357,220.0,8785.0,34.381681735037716
262,13.1,268.984597006267,161.89671730007242,270.2764656523665,149.22422448811358,0.9726599186058645,259.9598345039904,492.73931847628603,492.73931847628603,300.9997642709071,325.987463487977,166.75185498830905,0.3384180006254855,63.0,63.0,32.78131103515625,111.20301745972833,109.59249138462162,103.47093209819887,109.61264733870135,204.0,0.6153846153846154,5214.6044488847,21710.323652467883,10555.5,-5340.8955511153,8928.0,9583.0,847.0,0.08838568298027757,2,0,1.5454545454545454,0.8812260536398467,8.659075677458924,4.759754908303217,0.6153846153846154,0.0,0.0,0.0,0.0,16.0,20.0,224.0,0.9846153846153847,64,64,159.27145781386113,0.005827505827505797,166,492.73931847628603,5214.6044488847,57.49445342066545,48.902745514303795,634.6268208814446,341.9944612110107,0.22357627780069,0.23987121433643588,54.5489,0.798029,22257.3906,0.880644,22311.0,23005.5,0.545228611522989,0.27203807029028915,0.2215909090915479,1.0,261.99543153805996,294.75242551354467,66.0,104.34660663624021,3396.6341968442357,220.0,8792.0,34.381681735037716
